id,year,month,day,births
12977,1986,2,99,5
12978,1986,2,99,4
12979,1986,3,1,4216
12980,1986,3,1,4560
12981,1986,3,2,4143
12982,1986,3,2,4191
12983,1986,3,3,5312
12984,1986,3,3,5359
12985,1986,3,4,5301
12986,1986,3,4,5625
12987,1986,3,5,5250
12988,1986,3,5,5401
12989,1986,3,6,5164
12990,1986,3,6,5619
12991,1986,3,7,5361
12992,1986,3,7,5672
12993,1986,3,8,4351
12994,1986,3,8,4412
12995,1986,3,9,4116
12996,1986,3,9,4124
12997,1986,3,10,5239
12998,1986,3,10,5600
12999,1986,3,11,5289
13000,1986,3,11,5669
13001,1986,3,12,5252
13002,1986,3,12,5492
13003,1986,3,13,5128
13004,1986,3,13,5394
13005,1986,3,14,5370
13006,1986,3,14,5527
13007,1986,3,15,4346
13008,1986,3,15,4508
13009,1986,3,16,4059
13010,1986,3,16,4373
13011,1986,3,17,5194
13012,1986,3,17,5476
13013,1986,3,18,5262
13014,1986,3,18,5603
13015,1986,3,19,5213
13016,1986,3,19,5497
13017,1986,3,20,5208
13018,1986,3,20,5535
13019,1986,3,21,5292
13020,1986,3,21,5692
13021,1986,3,22,4179
13022,1986,3,22,4375
13023,1986,3,23,4098
13024,1986,3,23,4289
13025,1986,3,24,5119
13026,1986,3,24,5423
13027,1986,3,25,5338
13028,1986,3,25,5806
13029,1986,3,26,5205
13030,1986,3,26,5667
13031,1986,3,27,5443
13032,1986,3,27,5638
13033,1986,3,28,5283
13034,1986,3,28,5530
13035,1986,3,29,4237
13036,1986,3,29,4580
13037,1986,3,30,4167
13038,1986,3,30,4405
13039,1986,3,31,5240
13040,1986,3,31,5329
13041,1986,4,1,5135
13042,1986,4,1,5434
13043,1986,4,2,5200
13044,1986,4,2,5483
13045,1986,4,3,5339
13046,1986,4,3,5661
13047,1986,4,4,5283
13048,1986,4,4,5524
13049,1986,4,5,4374
13050,1986,4,5,4570
13051,1986,4,6,4053
13052,1986,4,6,4236
13053,1986,4,7,5330
13054,1986,4,7,5390
13055,1986,4,8,5483
13056,1986,4,8,5734
13057,1986,4,9,5127
13058,1986,4,9,5529
13059,1986,4,10,5237
13060,1986,4,10,5384
13061,1986,4,11,5092
13062,1986,4,11,5394
13063,1986,4,12,4166
13064,1986,4,12,4442
13065,1986,4,13,4097
13066,1986,4,13,4198
13067,1986,4,14,5147
13068,1986,4,14,5511
13069,1986,4,15,5295
13070,1986,4,15,5581
13071,1986,4,16,5229
13072,1986,4,16,5380
13073,1986,4,17,5202
13074,1986,4,17,5462
13075,1986,4,18,5195
13076,1986,4,18,5354
13077,1986,4,19,4252
13078,1986,4,19,4427
13079,1986,4,20,4093
13080,1986,4,20,4289
13081,1986,4,21,5044
13082,1986,4,21,5403
13083,1986,4,22,5366
13084,1986,4,22,5530
13085,1986,4,23,5008
13086,1986,4,23,5333
13087,1986,4,24,5240
13088,1986,4,24,5332
13089,1986,4,25,5429
13090,1986,4,25,5559
13091,1986,4,26,4381
13092,1986,4,26,4642
13093,1986,4,27,4036
13094,1986,4,27,4131
13095,1986,4,28,5224
13096,1986,4,28,5596
13097,1986,4,29,5383
13098,1986,4,29,5620
13099,1986,4,30,5262
13100,1986,4,30,5619
13101,1986,5,1,5424
13102,1986,5,1,5538
13103,1986,5,2,5237
13104,1986,5,2,5584
13105,1986,5,3,4104
13106,1986,5,3,4420
13107,1986,5,4,3870
13108,1986,5,4,4051
13109,1986,5,5,5133
13110,1986,5,5,5361
13111,1986,5,6,5376
13112,1986,5,6,5642
13113,1986,5,7,5289
13114,1986,5,7,5351
13115,1986,5,8,5202
13116,1986,5,8,5315
13117,1986,5,9,5241
13118,1986,5,9,5572
13119,1986,5,10,4364
13120,1986,5,10,4471
13121,1986,5,11,4067
13122,1986,5,11,4291
13123,1986,5,12,5226
13124,1986,5,12,5411
13125,1986,5,13,5237
13126,1986,5,13,5722
13127,1986,5,14,5186
13128,1986,5,14,5564
13129,1986,5,15,5247
13130,1986,5,15,5639
13131,1986,5,16,5377
13132,1986,5,16,5739
13133,1986,5,17,4344
13134,1986,5,17,4536
13135,1986,5,18,4288
13136,1986,5,18,4314
13137,1986,5,19,5209
13138,1986,5,19,5576
13139,1986,5,20,5403
13140,1986,5,20,5818
13141,1986,5,21,5125
13142,1986,5,21,5594
13143,1986,5,22,5327
13144,1986,5,22,5454
13145,1986,5,23,5574
13146,1986,5,23,5710
13147,1986,5,24,4351
13148,1986,5,24,4586
13149,1986,5,25,3996
13150,1986,5,25,4446
13151,1986,5,26,4446
13152,1986,5,26,4392
13153,1986,5,27,5397
13154,1986,5,27,5689
13155,1986,5,28,5497
13156,1986,5,28,5957
13157,1986,5,29,5482
13158,1986,5,29,5866
13159,1986,5,30,5589
13160,1986,5,30,5971
13161,1986,5,31,4502
13162,1986,5,31,4629
13163,1986,6,1,4146
13164,1986,6,1,4433
13165,1986,6,2,5261
13166,1986,6,2,5496
13167,1986,6,3,5296
13168,1986,6,3,5489
13169,1986,6,4,5193
13170,1986,6,4,5569
13171,1986,6,5,5303
13172,1986,6,5,5620
13173,1986,6,6,5369
13174,1986,6,6,5641
13175,1986,6,7,4193
13176,1986,6,7,4471
13177,1986,6,8,4037
13178,1986,6,8,4368
13179,1986,6,9,5154
13180,1986,6,9,5478
13181,1986,6,10,5287
13182,1986,6,10,5592
13183,1986,6,11,5424
13184,1986,6,11,5574
13185,1986,6,12,5411
13186,1986,6,12,5700
13187,1986,6,13,5013
13188,1986,6,13,5398
13189,1986,6,14,4160
13190,1986,6,14,4483
13191,1986,6,15,4203
13192,1986,6,15,4325
13193,1986,6,16,5390
13194,1986,6,16,5661
13195,1986,6,17,5537
13196,1986,6,17,5824
13197,1986,6,18,5245
13198,1986,6,18,5447
13199,1986,6,19,5161
13200,1986,6,19,5515
13201,1986,6,20,5353
13202,1986,6,20,5801
13203,1986,6,21,4270
13204,1986,6,21,4587
13205,1986,6,22,4125
13206,1986,6,22,4348
13207,1986,6,23,5429
13208,1986,6,23,5539
13209,1986,6,24,5519
13210,1986,6,24,6013
13211,1986,6,25,5309
13212,1986,6,25,5729
13213,1986,6,26,5315
13214,1986,6,26,5785
13215,1986,6,27,5408
13216,1986,6,27,5878
13217,1986,6,28,4337
13218,1986,6,28,4791
13219,1986,6,29,4302
13220,1986,6,29,4416
13221,1986,6,30,5278
13222,1986,6,30,5612
13223,1986,7,1,5741
13224,1986,7,1,5804
13225,1986,7,2,5482
13226,1986,7,2,5931
13227,1986,7,3,5433
13228,1986,7,3,5873
13229,1986,7,4,4416
13230,1986,7,4,4603
13231,1986,7,5,4491
13232,1986,7,5,4620
13233,1986,7,6,4275
13234,1986,7,6,4390
13235,1986,7,7,5560
13236,1986,7,7,5807
13237,1986,7,8,5917
13238,1986,7,8,6134
13239,1986,7,9,5588
13240,1986,7,9,5816
13241,1986,7,10,5743
13242,1986,7,10,5941
13243,1986,7,11,5469
13244,1986,7,11,5936
13245,1986,7,12,4524
13246,1986,7,12,4658
13247,1986,7,13,4319
13248,1986,7,13,4470
13249,1986,7,14,5364
13250,1986,7,14,5769
13251,1986,7,15,5656
13252,1986,7,15,5971
13253,1986,7,16,5511
13254,1986,7,16,5823
13255,1986,7,17,5471
13256,1986,7,17,5907
13257,1986,7,18,5581
13258,1986,7,18,5991
13259,1986,7,19,4651
13260,1986,7,19,4770
13261,1986,7,20,4407
13262,1986,7,20,4643
13263,1986,7,21,5449
13264,1986,7,21,5751
13265,1986,7,22,5971
13266,1986,7,22,6292
13267,1986,7,23,5641
13268,1986,7,23,5899
13269,1986,7,24,5534
13270,1986,7,24,5788
13271,1986,7,25,5838
13272,1986,7,25,5963
13273,1986,7,26,4524
13274,1986,7,26,4862
13275,1986,7,27,4350
13276,1986,7,27,4609
13277,1986,7,28,5503
13278,1986,7,28,5869
13279,1986,7,29,5734
13280,1986,7,29,6162
13281,1986,7,30,5471
13282,1986,7,30,5947
13283,1986,7,31,5486
13284,1986,7,31,5812
13285,1986,7,99,1
13286,1986,8,1,5756
13287,1986,8,1,5930
13288,1986,8,2,4574
13289,1986,8,2,4783
13290,1986,8,3,4353
13291,1986,8,3,4522
13292,1986,8,4,5529
13293,1986,8,4,5735
13294,1986,8,5,5629
13295,1986,8,5,6026
13296,1986,8,6,5610
13297,1986,8,6,6033
13298,1986,8,7,5486
13299,1986,8,7,5927
13300,1986,8,8,5777
13301,1986,8,8,5956
13302,1986,8,9,4732
13303,1986,8,9,4828
13304,1986,8,10,4484
13305,1986,8,10,4440
13306,1986,8,11,5473
13307,1986,8,11,5743
13308,1986,8,12,5637
13309,1986,8,12,6048
13310,1986,8,13,5407
13311,1986,8,13,5751
13312,1986,8,14,5387
13313,1986,8,14,5953
13314,1986,8,15,5669
13315,1986,8,15,5982
13316,1986,8,16,4617
13317,1986,8,16,4935
13318,1986,8,17,4537
13319,1986,8,17,4598
13320,1986,8,18,5481
13321,1986,8,18,5777
13322,1986,8,19,5771
13323,1986,8,19,6062
13324,1986,8,20,5660
13325,1986,8,20,6108
13326,1986,8,21,5655
13327,1986,8,21,5854
13328,1986,8,22,5599
13329,1986,8,22,5955
13330,1986,8,23,4576
13331,1986,8,23,4915
13332,1986,8,24,4375
13333,1986,8,24,4565
13334,1986,8,25,5547
13335,1986,8,25,5786
13336,1986,8,26,5788
13337,1986,8,26,6031
13338,1986,8,27,5733
13339,1986,8,27,5947
13340,1986,8,28,5567
13341,1986,8,28,5895
13342,1986,8,29,5650
13343,1986,8,29,6067
13344,1986,8,30,4461
13345,1986,8,30,4750
13346,1986,8,31,4257
13347,1986,8,31,4585
13348,1986,9,1,4315
13349,1986,9,1,4633
13350,1986,9,2,5516
13351,1986,9,2,5761
13352,1986,9,3,5946
13353,1986,9,3,5894
13354,1986,9,4,5671
13355,1986,9,4,6066
13356,1986,9,5,5849
13357,1986,9,5,6035
13358,1986,9,6,4675
13359,1986,9,6,5010
13360,1986,9,7,4372
13361,1986,9,7,4672
13362,1986,9,8,5470
13363,1986,9,8,5751
13364,1986,9,9,5808
13365,1986,9,9,6069
13366,1986,9,10,5594
13367,1986,9,10,5849
13368,1986,9,11,5648
13369,1986,9,11,6056
13370,1986,9,12,5916
13371,1986,9,12,6095
13372,1986,9,13,4626
13373,1986,9,13,4970
13374,1986,9,14,4522
13375,1986,9,14,4645
13376,1986,9,15,5772
13377,1986,9,15,5991
13378,1986,9,16,5978
13379,1986,9,16,6323
13380,1986,9,17,5771
13381,1986,9,17,5986
13382,1986,9,18,5837
13383,1986,9,18,6174
13384,1986,9,19,5858
13385,1986,9,19,6379
13386,1986,9,20,4796
13387,1986,9,20,5110
13388,1986,9,21,4595
13389,1986,9,21,4888
13390,1986,9,22,5933
13391,1986,9,22,6223
13392,1986,9,23,5883
13393,1986,9,23,6352
13394,1986,9,24,5927
13395,1986,9,24,6135
13396,1986,9,25,6056
13397,1986,9,25,6225
13398,1986,9,26,6042
13399,1986,9,26,6370
13400,1986,9,27,4706
13401,1986,9,27,5077
13402,1986,9,28,4462
13403,1986,9,28,4709
13404,1986,9,29,5743
13405,1986,9,29,5988
13406,1986,9,30,5840
13407,1986,9,30,6019
13408,1986,9,99,1
13409,1986,10,1,5851
13410,1986,10,1,5853
13411,1986,10,2,5653
13412,1986,10,2,5883
13413,1986,10,3,5557
13414,1986,10,3,5889
13415,1986,10,4,4578
13416,1986,10,4,4704
13417,1986,10,5,4266
13418,1986,10,5,4533
13419,1986,10,6,5431
13420,1986,10,6,5548
13421,1986,10,7,5562
13422,1986,10,7,5938
13423,1986,10,8,5358
13424,1986,10,8,5655
13425,1986,10,9,5371
13426,1986,10,9,5488
13427,1986,10,10,5426
13428,1986,10,10,5742
13429,1986,10,11,4268
13430,1986,10,11,4507
13431,1986,10,12,4083
13432,1986,10,12,4134
13433,1986,10,13,5026
13434,1986,10,13,5296
13435,1986,10,14,5414
13436,1986,10,14,5616
13437,1986,10,15,5461
13438,1986,10,15,5624
13439,1986,10,16,5277
13440,1986,10,16,5590
13441,1986,10,17,5341
13442,1986,10,17,5663
13443,1986,10,18,4337
13444,1986,10,18,4373
13445,1986,10,19,4030
13446,1986,10,19,4188
13447,1986,10,20,5093
13448,1986,10,20,5352
13449,1986,10,21,5272
13450,1986,10,21,5709
13451,1986,10,22,5065
13452,1986,10,22,5524
13453,1986,10,23,5170
13454,1986,10,23,5356
13455,1986,10,24,5151
13456,1986,10,24,5585
13457,1986,10,25,4227
13458,1986,10,25,4353
13459,1986,10,26,4159
13460,1986,10,26,4403
13461,1986,10,27,5105
13462,1986,10,27,5417
13463,1986,10,28,5249
13464,1986,10,28,5547
13465,1986,10,29,5120
13466,1986,10,29,5474
13467,1986,10,30,5108
13468,1986,10,30,5396
13469,1986,10,31,4915
13470,1986,10,31,5207
13471,1986,11,1,4253
13472,1986,11,1,4464
13473,1986,11,2,4053
13474,1986,11,2,4156
13475,1986,11,3,5099
13476,1986,11,3,5494
13477,1986,11,4,5315
13478,1986,11,4,5749
13479,1986,11,5,5185
13480,1986,11,5,5286
13481,1986,11,6,5252
13482,1986,11,6,5374
13483,1986,11,7,5212
13484,1986,11,7,5468
13485,1986,11,8,4271
13486,1986,11,8,4487
13487,1986,11,9,4048
13488,1986,11,9,4291
13489,1986,11,10,5085
13490,1986,11,10,5318
13491,1986,11,11,5281
13492,1986,11,11,5594
13493,1986,11,12,5126
13494,1986,11,12,5473
13495,1986,11,13,5074
13496,1986,11,13,5171
13497,1986,11,14,5233
13498,1986,11,14,5435
13499,1986,11,15,4159
13500,1986,11,15,4306
13501,1986,11,16,4012
13502,1986,11,16,4201
13503,1986,11,17,5205
13504,1986,11,17,5329
13505,1986,11,18,5277
13506,1986,11,18,5769
13507,1986,11,19,5170
13508,1986,11,19,5420
13509,1986,11,20,5204
13510,1986,11,20,5337
13511,1986,11,21,5320
13512,1986,11,21,5536
13513,1986,11,22,4148
13514,1986,11,22,4294
13515,1986,11,23,3965
13516,1986,11,23,4221
13517,1986,11,24,5160
13518,1986,11,24,5441
13519,1986,11,25,5450
13520,1986,11,25,5651
13521,1986,11,26,5103
13522,1986,11,26,5355
13523,1986,11,27,3911
13524,1986,11,27,4104
13525,1986,11,28,4725
13526,1986,11,28,4999
13527,1986,11,29,4092
13528,1986,11,29,4270
13529,1986,11,30,4008
13530,1986,11,30,4182
13531,1986,11,99,1
13532,1986,12,1,5273
13533,1986,12,1,5339
13534,1986,12,2,5426
13535,1986,12,2,5680
13536,1986,12,3,5239
13537,1986,12,3,5411
13538,1986,12,4,4936
13539,1986,12,4,5344
13540,1986,12,5,5068
13541,1986,12,5,5373
13542,1986,12,6,4019
13543,1986,12,6,4276
13544,1986,12,7,3946
13545,1986,12,7,4141
13546,1986,12,8,5157
13547,1986,12,8,5289
13548,1986,12,9,5368
13549,1986,12,9,5595
13550,1986,12,10,5176
13551,1986,12,10,5443
13552,1986,12,11,5124
13553,1986,12,11,5279
13554,1986,12,12,5245
13555,1986,12,12,5433
13556,1986,12,13,4187
13557,1986,12,13,4315
13558,1986,12,14,3970
13559,1986,12,14,4110
13560,1986,12,15,5249
13561,1986,12,15,5617
13562,1986,12,16,5575
13563,1986,12,16,5814
13564,1986,12,17,5534
13565,1986,12,17,5683
13566,1986,12,18,5435
13567,1986,12,18,5752
13568,1986,12,19,5686
13569,1986,12,19,5942
13570,1986,12,20,4337
13571,1986,12,20,4351
13572,1986,12,21,3971
13573,1986,12,21,4175
13574,1986,12,22,5152
13575,1986,12,22,5437
13576,1986,12,23,5174
13577,1986,12,23,5359
13578,1986,12,24,4457
13579,1986,12,24,4640
13580,1986,12,25,3861
13581,1986,12,25,4246
13582,1986,12,26,5112
13583,1986,12,26,5305
13584,1986,12,27,4371
13585,1986,12,27,4450
13586,1986,12,28,4072
13587,1986,12,28,4214
13588,1986,12,29,5532
13589,1986,12,29,5766
13590,1986,12,30,5900
13591,1986,12,30,6337
13592,1986,12,31,5490
13593,1986,12,31,5898
13594,1986,12,99,1
13595,1987,1,1,4105
13596,1987,1,1,4238
13597,1987,1,2,4660
13598,1987,1,2,4870
13599,1987,1,3,4349
13600,1987,1,3,4429
13601,1987,1,4,4107
13602,1987,1,4,4152
13603,1987,1,5,4949
13604,1987,1,5,5153
13605,1987,1,6,5366
13606,1987,1,6,5650
13607,1987,1,7,5098
13608,1987,1,7,5436
13609,1987,1,8,5060
13610,1987,1,8,5402
13611,1987,1,9,5056
13612,1987,1,9,5414
13613,1987,1,10,4168
13614,1987,1,10,4477
13615,1987,1,11,4043
13616,1987,1,11,4138
13617,1987,1,12,5081
13618,1987,1,12,5304
13619,1987,1,13,5230
13620,1987,1,13,5351
13621,1987,1,14,5006
13622,1987,1,14,5450
13623,1987,1,15,5089
13624,1987,1,15,5431
13625,1987,1,16,5168
13626,1987,1,16,5465
13627,1987,1,17,4230
13628,1987,1,17,4378
13629,1987,1,18,3913
13630,1987,1,18,4182
13631,1987,1,19,5026
13632,1987,1,19,5134
13633,1987,1,20,5249
13634,1987,1,20,5421
13635,1987,1,21,5203
13636,1987,1,21,5409
13637,1987,1,22,5158
13638,1987,1,22,5444
13639,1987,1,23,5024
13640,1987,1,23,5557
13641,1987,1,24,4214
13642,1987,1,24,4368
13643,1987,1,25,4109
13644,1987,1,25,4232
13645,1987,1,26,5047
13646,1987,1,26,5250
13647,1987,1,27,5291
13648,1987,1,27,5540
13649,1987,1,28,5314
13650,1987,1,28,5497
13651,1987,1,29,5133
13652,1987,1,29,5508
13653,1987,1,30,5220
13654,1987,1,30,5492
13655,1987,1,31,4349
13656,1987,1,31,4547
13657,1987,2,1,4074
13658,1987,2,1,4329
13659,1987,2,2,5167
13660,1987,2,2,5418
13661,1987,2,3,5390
13662,1987,2,3,5649
13663,1987,2,4,5149
13664,1987,2,4,5400
13665,1987,2,5,5056
13666,1987,2,5,5473
13667,1987,2,6,5139
13668,1987,2,6,5472
13669,1987,2,7,4232
13670,1987,2,7,4503
13671,1987,2,8,4044
13672,1987,2,8,4234
13673,1987,2,9,4906
13674,1987,2,9,5508
13675,1987,2,10,5295
13676,1987,2,10,5681
13677,1987,2,11,5151
13678,1987,2,11,5498
13679,1987,2,12,5398
13680,1987,2,12,5588
13681,1987,2,13,5054
13682,1987,2,13,5202
13683,1987,2,14,4552
13684,1987,2,14,4693
13685,1987,2,15,4040
13686,1987,2,15,4344
13687,1987,2,16,4894
13688,1987,2,16,5369
13689,1987,2,17,5323
13690,1987,2,17,5607
13691,1987,2,18,5279
13692,1987,2,18,5477
13693,1987,2,19,5139
13694,1987,2,19,5349
13695,1987,2,20,5480
13696,1987,2,20,5512
13697,1987,2,21,4275
13698,1987,2,21,4565
13699,1987,2,22,4268
13700,1987,2,22,4374
13701,1987,2,23,5267
13702,1987,2,23,5485
13703,1987,2,24,5396
13704,1987,2,24,5619
13705,1987,2,25,5253
13706,1987,2,25,5610
13707,1987,2,26,5117
13708,1987,2,26,5508
13709,1987,2,27,5416
13710,1987,2,27,5594
13711,1987,2,28,4331
13712,1987,2,28,4614
13713,1987,2,99,3
13714,1987,3,1,4196
13715,1987,3,1,4289
13716,1987,3,2,5317
13717,1987,3,2,5501
13718,1987,3,3,5323
13719,1987,3,3,5608
13720,1987,3,4,5185
13721,1987,3,4,5482
13722,1987,3,5,5460
13723,1987,3,5,5511
13724,1987,3,6,5503
13725,1987,3,6,5592
13726,1987,3,7,4229
13727,1987,3,7,4525
13728,1987,3,8,3926
13729,1987,3,8,4368
13730,1987,3,9,5226
13731,1987,3,9,5583
13732,1987,3,10,5469
13733,1987,3,10,5731
13734,1987,3,11,5214
13735,1987,3,11,5483
13736,1987,3,12,5363
13737,1987,3,12,5537
13738,1987,3,13,4988
13739,1987,3,13,5411
13740,1987,3,14,4315
13741,1987,3,14,4522
13742,1987,3,15,4130
13743,1987,3,15,4188
13744,1987,3,16,5322
13745,1987,3,16,5496
13746,1987,3,17,5490
13747,1987,3,17,5736
13748,1987,3,18,5366
13749,1987,3,18,5729
13750,1987,3,19,5381
13751,1987,3,19,5567
13752,1987,3,20,5493
13753,1987,3,20,5762
13754,1987,3,21,4437
13755,1987,3,21,4569
13756,1987,3,22,4077
13757,1987,3,22,4230
13758,1987,3,23,5375
13759,1987,3,23,5455
13760,1987,3,24,5470
13761,1987,3,24,5847
13762,1987,3,25,5209
13763,1987,3,25,5593
13764,1987,3,26,5291
13765,1987,3,26,5624
13766,1987,3,27,5488
13767,1987,3,27,5569
13768,1987,3,28,4260
13769,1987,3,28,4595
13770,1987,3,29,4059
13771,1987,3,29,4296
13772,1987,3,30,5333
13773,1987,3,30,5290
13774,1987,3,31,5376
13775,1987,3,31,5820
13776,1987,3,99,1
13777,1987,4,1,5096
13778,1987,4,1,5116
13779,1987,4,2,5386
13780,1987,4,2,5683
13781,1987,4,3,5368
13782,1987,4,3,5677
13783,1987,4,4,4333
13784,1987,4,4,4486
13785,1987,4,5,4008
13786,1987,4,5,4004
13787,1987,4,6,5339
13788,1987,4,6,5426
13789,1987,4,7,5499
13790,1987,4,7,5825
13791,1987,4,8,5267
13792,1987,4,8,5739
13793,1987,4,9,5140
13794,1987,4,9,5670
13795,1987,4,10,5557
13796,1987,4,10,5727
13797,1987,4,11,4432
13798,1987,4,11,4601
13799,1987,4,12,4136
13800,1987,4,12,4399
13801,1987,4,13,5110
13802,1987,4,13,5500
13803,1987,4,14,5457
13804,1987,4,14,5960
13805,1987,4,15,5399
13806,1987,4,15,5668
13807,1987,4,16,5468
13808,1987,4,16,5707
13809,1987,4,17,5116
13810,1987,4,17,5442
13811,1987,4,18,4313
13812,1987,4,18,4612
13813,1987,4,19,4038
13814,1987,4,19,4187
13815,1987,4,20,5129
13816,1987,4,20,5465
13817,1987,4,21,5416
13818,1987,4,21,5789
13819,1987,4,22,5330
13820,1987,4,22,5642
13821,1987,4,23,5284
13822,1987,4,23,5532
13823,1987,4,24,5244
13824,1987,4,24,5603
13825,1987,4,25,4218
13826,1987,4,25,4445
13827,1987,4,26,4015
13828,1987,4,26,4271
13829,1987,4,27,5093
13830,1987,4,27,5293
13831,1987,4,28,5363
13832,1987,4,28,5532
13833,1987,4,29,5157
13834,1987,4,29,5453
13835,1987,4,30,5282
13836,1987,4,30,5618
13837,1987,4,99,1
13838,1987,5,1,5361
13839,1987,5,1,5578
13840,1987,5,2,4268
13841,1987,5,2,4611
13842,1987,5,3,4079
13843,1987,5,3,4296
13844,1987,5,4,5209
13845,1987,5,4,5599
13846,1987,5,5,5381
13847,1987,5,5,5729
13848,1987,5,6,5325
13849,1987,5,6,5501
13850,1987,5,7,5324
13851,1987,5,7,5632
13852,1987,5,8,5425
13853,1987,5,8,5773
13854,1987,5,9,4335
13855,1987,5,9,4518
13856,1987,5,10,4172
13857,1987,5,10,4395
13858,1987,5,11,5377
13859,1987,5,11,5616
13860,1987,5,12,5621
13861,1987,5,12,5792
13862,1987,5,13,5182
13863,1987,5,13,5378
13864,1987,5,14,5427
13865,1987,5,14,5611
13866,1987,5,15,5416
13867,1987,5,15,5794
13868,1987,5,16,4403
13869,1987,5,16,4490
13870,1987,5,17,4036
13871,1987,5,17,4293
13872,1987,5,18,5503
13873,1987,5,18,5705
13874,1987,5,19,5587
13875,1987,5,19,5856
13876,1987,5,20,5415
13877,1987,5,20,5811
13878,1987,5,21,5499
13879,1987,5,21,5790
13880,1987,5,22,5659
13881,1987,5,22,5961
13882,1987,5,23,4302
13883,1987,5,23,4652
13884,1987,5,24,4130
13885,1987,5,24,4238
13886,1987,5,25,4279
13887,1987,5,25,4510
13888,1987,5,26,5463
13889,1987,5,26,5668
13890,1987,5,27,5744
13891,1987,5,27,6091
13892,1987,5,28,5579
13893,1987,5,28,5858
13894,1987,5,29,5674
13895,1987,5,29,6105
13896,1987,5,30,4529
13897,1987,5,30,4747
13898,1987,5,31,4307
13899,1987,5,31,4502
13900,1987,6,1,5325
13901,1987,6,1,5774
13902,1987,6,2,5520
13903,1987,6,2,6020
13904,1987,6,3,5458
13905,1987,6,3,5722
13906,1987,6,4,5477
13907,1987,6,4,5754
13908,1987,6,5,5616
13909,1987,6,5,5744
13910,1987,6,6,4549
13911,1987,6,6,4713
13912,1987,6,7,4142
13913,1987,6,7,4409
13914,1987,6,8,5412
13915,1987,6,8,5690
13916,1987,6,9,5633
13917,1987,6,9,5865
13918,1987,6,10,5504
13919,1987,6,10,5853
13920,1987,6,11,5420
13921,1987,6,11,5870
13922,1987,6,12,5585
13923,1987,6,12,5925
13924,1987,6,13,4617
13925,1987,6,13,4637
13926,1987,6,14,4189
13927,1987,6,14,4434
13928,1987,6,15,5511
13929,1987,6,15,5942
13930,1987,6,16,5611
13931,1987,6,16,6036
13932,1987,6,17,5587
13933,1987,6,17,5884
13934,1987,6,18,5538
13935,1987,6,18,5687
13936,1987,6,19,5546
13937,1987,6,19,5915
13938,1987,6,20,4473
13939,1987,6,20,4782
13940,1987,6,21,4381
13941,1987,6,21,4505
13942,1987,6,22,5457
13943,1987,6,22,5616
13944,1987,6,23,5558
13945,1987,6,23,5875
13946,1987,6,24,5449
13947,1987,6,24,5742
13948,1987,6,25,5509
13949,1987,6,25,5918
13950,1987,6,26,5617
13951,1987,6,26,5931
13952,1987,6,27,4396
13953,1987,6,27,4592
13954,1987,6,28,4393
13955,1987,6,28,4302
13956,1987,6,29,5286
13957,1987,6,29,5583
13958,1987,6,30,5701
13959,1987,6,30,6177
13960,1987,7,1,5511
13961,1987,7,1,5929
13962,1987,7,2,5736
13963,1987,7,2,6113
13964,1987,7,3,4927
13965,1987,7,3,5226
13966,1987,7,4,4410
13967,1987,7,4,4454
13968,1987,7,5,4208
13969,1987,7,5,4437
13970,1987,7,6,5372
13971,1987,7,6,5577
13972,1987,7,7,5737
13973,1987,7,7,6127
13974,1987,7,8,5562
13975,1987,7,8,5968
13976,1987,7,9,5560
13977,1987,7,9,5844
13978,1987,7,10,5623
13979,1987,7,10,6023
13980,1987,7,11,4554
13981,1987,7,11,4751
13982,1987,7,12,4298
13983,1987,7,12,4572
13984,1987,7,13,5419
13985,1987,7,13,5536
13986,1987,7,14,5757
13987,1987,7,14,6133
13988,1987,7,15,5483
13989,1987,7,15,5873
13990,1987,7,16,5570
13991,1987,7,16,5862
13992,1987,7,17,5639
13993,1987,7,17,5879
13994,1987,7,18,4292
13995,1987,7,18,4719
13996,1987,7,19,4269
13997,1987,7,19,4590
13998,1987,7,20,5611
13999,1987,7,20,5778
14000,1987,7,21,5754
14001,1987,7,21,6100
14002,1987,7,22,5836
14003,1987,7,22,5795
14004,1987,7,23,5614
14005,1987,7,23,5965
14006,1987,7,24,5750
14007,1987,7,24,6028
14008,1987,7,25,4723
14009,1987,7,25,4807
14010,1987,7,26,4408
14011,1987,7,26,4665
14012,1987,7,27,5661
14013,1987,7,27,5943
14014,1987,7,28,5826
14015,1987,7,28,6217
14016,1987,7,29,5609
14017,1987,7,29,5981
14018,1987,7,30,5649
14019,1987,7,30,5965
14020,1987,7,31,5550
14021,1987,7,31,5943
14022,1987,8,1,4472
14023,1987,8,1,4670
14024,1987,8,2,4369
14025,1987,8,2,4527
14026,1987,8,3,5488
14027,1987,8,3,5841
14028,1987,8,4,5780
14029,1987,8,4,5940
14030,1987,8,5,5505
14031,1987,8,5,5846
14032,1987,8,6,5509
14033,1987,8,6,5827
14034,1987,8,7,5772
14035,1987,8,7,5993
14036,1987,8,8,4590
14037,1987,8,8,4831
14038,1987,8,9,4220
14039,1987,8,9,4417
14040,1987,8,10,5655
14041,1987,8,10,5821
14042,1987,8,11,5783
14043,1987,8,11,6007
14044,1987,8,12,5440
14045,1987,8,12,5901
14046,1987,8,13,5609
14047,1987,8,13,5809
14048,1987,8,14,5560
14049,1987,8,14,5912
14050,1987,8,15,4605
14051,1987,8,15,4793
14052,1987,8,16,4376
